UID,Humidity,Temperature,Age,Quantity,MTTF 
4711,67.82,50.41,16,75627,218
4712,32.68,77.01,16,49133,555
4713,89.25,42.18,6,49958,167
4714,79.56,91.92,6,40007,231
4715,58.97,44.38,2,78803,288
4716,33.49,60.77,4,51294,153
4717,41.74,56.89,9,68075,550
4718,11.98,43.1,13,31153,227
4719,9.13,50.94,14,37813,500
4720,84.7,82.41,7,29721,312
4721,19.22,77.93,3,41195,95
4722,44.93,88.99,14,56906,570
4723,64.2,42.2,6,26186,399
4724,37.88,50.7,2,39766,365
4725,40.69,78.61,10,23577,553
4726,21.15,81.81,10,42633,442
4727,35.8,85.05,12,72446,187
4728,6.49,47.75,12,55722,293
4729,13.04,94.59,9,56205,119
4730,27.51,78.18,5,57905,322
4731,72.13,70.42,9,74289,429
4732,70.59,42.03,12,62542,571
4733,14.13,40.09,4,63451,329
4734,95.88,73.6,6,45873,309
4735,71.33,54.38,10,37581,553
4736,73.73,85.85,7,74330,172
4737,88.41,35.15,15,40636,504
4738,77.35,61.65,16,65670,68
4739,93.19,90.66,11,62203,471
4740,44.36,84.59,5,46852,357
4741,60.03,38.25,14,25141,210
4742,48.08,54.9,9,50308,242
4743,21.97,60.4,5,31572,510
4744,29.92,85.58,1,65145,540
4745,18.99,59.72,8,74235,105
4746,34.44,70.47,5,74691,174
4747,16.25,41.2,15,44209,69
4748,48.08,86.7,3,58556,207
4749,89.4,42.93,16,46277,112
4750,36.84,83.22,7,30497,176
4751,43.98,93.82,3,73717,159
4752,83.83,84.15,4,75997,134
4753,15.77,41.91,9,61431,549
4754,45.4,42.21,16,71684,84
4755,37.7,58.84,2,78317,248
4756,25.01,70.29,5,70429,339
4757,27.16,58.92,4,40814,144
4758,47.7,61.2,3,52564,226
4759,66.14,73.76,3,67193,452
4760,88.15,41.62,2,23679,440
4761,79.08,38.86,16,53555,177
4762,38.73,41.45,7,56748,167
4763,36.45,87.59,9,65345,497
4764,62.69,93.81,12,76667,61
4765,79.46,49.7,16,58372,581
4766,40.56,50.15,17,79722,474
4767,54.62,68.75,17,35781,139
4768,12.89,52.15,12,54723,583
4769,36.38,70.12,3,56896,69
4770,61.93,37.27,12,42912,326
4771,46.07,56.37,7,49411,434
4772,28.77,56.4,6,63723,470
4773,20.7,68.35,10,74251,418
4774,75.81,48.56,9,59166,230
4775,55.24,90.99,11,27486,430
4776,79.95,68.02,8,30744,422
4777,63.31,35.38,11,33356,400
4778,30.24,54.18,7,51901,565
4779,83.16,53.02,16,64565,268
4780,62.44,90.96,14,72808,540
4781,92.26,91.76,4,46474,119
4782,81.93,71.85,9,74030,212
4783,69.84,79.75,13,49405,114
4784,51.86,42.16,4,29299,239
4785,84.24,55.47,1,53227,540
4786,35.69,90.72,9,30344,178
4787,72.52,84.85,2,23092,503
4788,86.44,51.03,11,44959,231
4789,51.71,37.68,8,24321,334
4790,33.11,81.23,9,30921,536
4791,39.38,81.34,16,32675,287
4792,74.86,50.16,4,72944,552
4793,49.59,41.17,4,74801,318
4794,64.05,92.9,6,26909,108
4795,8.78,84.47,10,49979,376
4796,89.7,75.74,10,37487,522
4797,37.62,56.93,2,47985,549
4798,86.13,64.95,13,24849,281
4799,44.99,54.77,4,79495,558
4800,5.8,37.39,3,43289,229
4801,35.56,74.45,8,64314,552
4802,73.76,39.53,11,66613,450
4803,15.04,41.67,10,44838,224
4804,5.05,73.12,12,27881,518
4805,86.29,51.78,4,50800,105
4806,36.18,69.11,6,60857,505
4807,64.99,42.61,2,61074,438
4808,86.14,51.68,15,43612,66
4809,12.35,71.96,3,53551,220
4810,95.06,45.17,5,29182,232
4811,63.75,66.93,13,27650,300
4812,34.16,37.98,13,58732,140
4813,50.72,65.94,8,60038,520
4814,95.74,78.99,15,33043,197
4815,74.86,75.93,6,54997,534
4816,49.55,89.81,15,68600,251
4817,57.88,80.91,11,32143,261
4818,56.27,77.41,6,38259,127
4819,90.35,39.16,9,47729,273
4820,51.37,62.77,7,39550,276
4821,50.43,81.95,7,67114,471
4822,8.21,92.78,8,64032,289
4823,43.64,59.18,13,59745,269
4824,5.22,56.06,9,25571,521
4825,59.49,62.75,12,33482,421
4826,66.4,65.52,6,37774,530
4827,78.51,61.46,2,49749,251
4828,74.52,37.56,7,67108,261
4829,72.83,86.67,12,49377,77
4830,34.39,45.39,8,79309,137
4831,70.43,53.47,8,48010,478
4832,23.63,41.05,17,28825,410
4833,51.96,62.31,8,77422,83
4834,19.81,44.32,8,65265,472
4835,26.27,88.89,4,48968,200
4836,98.23,85.42,2,36240,213
4837,97.98,90.85,17,55569,429
4838,9.73,54.93,12,64976,489
4839,17.47,50.18,13,45429,354
4840,31.08,37.41,15,25929,394
4841,11.89,90.66,6,37287,535
4842,18.49,67.68,13,75718,568
4843,24.33,57.88,13,77173,471
4844,69.56,83.34,2,79780,542
4845,56.8,89.53,5,40146,172
4846,92.47,42.39,6,28887,347
4847,8.27,91.54,16,49272,578
4848,22.1,82.95,11,25349,288
4849,53.82,52.44,4,61819,458
4850,29.54,61.53,5,46218,326
4851,37.75,82.58,3,34341,516
4852,82.69,74.92,8,70755,168
4853,71.2,94.29,12,50130,458
4854,15.95,46.01,4,55213,127
4855,25.94,89.65,6,73815,551
4856,47.72,55.42,14,65678,530
4857,82.45,81.58,11,53283,506
4858,29.3,80.08,6,42727,107
4859,24.9,81.54,5,30703,517
4860,49.29,77.21,7,54547,379
4861,8.86,45.02,13,53398,506
4862,69.8,57.0,4,59686,201
4863,41.3,71.61,15,77056,171
4864,90.37,40.11,14,34249,255
4865,60.25,41.63,10,50866,297
4866,68.99,47.17,13,50949,457
4867,46.92,36.18,2,58752,398
4868,77.67,90.56,14,73044,271
4869,43.75,46.19,12,31005,377
4870,44.24,70.87,15,36300,404
4871,85.07,68.92,2,42694,375
4872,37.94,86.91,3,33754,183
4873,65.91,71.79,7,63920,56
4874,36.0,76.26,15,53801,87
4875,53.3,52.18,7,27194,408
4876,53.28,87.95,3,32128,424
4877,95.44,43.74,16,39358,118
4878,80.98,57.41,14,38135,237
4879,45.08,61.65,11,45149,571
4880,61.49,86.09,11,31690,116
4881,96.39,61.37,7,47619,458
4882,75.12,56.72,2,56422,298
4883,20.19,50.68,5,33055,435
4884,35.1,50.79,17,36338,196
4885,14.58,91.05,9,37933,354
4886,11.71,67.65,6,37436,60
4887,9.13,75.15,12,52390,455
4888,65.99,80.36,13,67412,290
4889,78.3,64.16,6,65490,354
4890,62.45,89.07,11,30913,287
4891,8.96,59.12,16,31653,471
4892,54.1,57.45,5,44753,532
4893,26.68,93.64,2,42834,495
4894,92.92,70.03,3,41209,326
4895,96.66,44.93,17,67278,58
4896,96.95,85.28,8,70402,63
4897,51.52,88.78,9,44224,507
4898,44.73,48.13,2,58929,296
4899,47.45,86.66,12,40300,562
4900,48.31,35.8,5,42760,77
4901,82.87,68.11,12,46759,486
4902,70.71,53.33,2,35341,209
4903,15.93,87.8,4,39080,368
4904,38.64,93.8,4,58936,57
4905,40.55,94.57,7,45329,556
4906,37.46,36.31,10,38814,322
4907,18.77,50.54,10,60603,58
4908,49.12,84.09,12,54941,526
4909,38.51,72.45,6,39259,189
4910,68.35,52.85,14,43713,390
4911,32.79,78.28,4,58288,337
4912,96.95,42.48,9,43323,355
4913,38.19,71.86,5,36898,471
4914,83.75,79.51,5,58039,427
4915,15.57,70.61,1,34370,173
4916,68.16,68.68,9,44668,480
4917,7.85,49.4,16,35035,216
4918,30.49,49.36,7,69503,119
4919,62.71,42.63,16,37111,260
4920,79.96,35.66,1,35240,492
4921,68.67,69.16,5,50891,549
4922,39.32,50.7,14,78546,497
4923,45.94,63.39,3,40828,266
4924,47.23,78.44,16,51642,207
4925,19.27,89.99,15,61769,383
4926,30.65,41.95,10,23900,83
4927,49.26,66.12,1,62284,381
4928,31.15,65.08,12,45672,163
4929,25.31,45.02,3,37250,140
4930,31.85,81.62,2,34264,584
4931,86.53,83.72,3,55813,166
4932,72.73,61.99,3,29664,493
4933,51.51,89.9,13,29526,567
4934,44.78,88.35,15,66378,343
4935,57.65,41.1,10,43818,144
4936,75.87,53.57,6,56734,577
4937,18.84,57.94,3,66537,361
4938,10.8,42.21,7,29303,187
4939,77.72,45.8,9,51913,519
4940,51.36,94.08,9,30497,204
4941,74.01,79.87,16,79558,320
4942,6.54,49.62,2,26100,61
4943,7.48,69.08,4,39020,359
4944,26.57,82.03,6,40019,354
4945,40.8,65.61,7,24055,65
4946,55.9,53.13,7,39316,117
4947,21.11,42.6,6,72037,277
4948,60.99,77.58,12,40083,112
4949,54.8,69.28,11,43884,229
4950,53.06,72.94,16,43294,324
4951,38.34,58.88,3,45084,281
4952,74.62,82.64,2,34066,122
4953,22.74,78.45,9,74356,160
4954,90.09,40.22,3,52653,89
4955,57.76,51.1,16,60782,554
4956,80.96,49.53,14,74394,76
4957,42.61,94.76,13,71946,492
4958,71.09,78.08,8,66319,152
4959,6.8,61.38,16,39436,401
4960,90.64,51.03,12,23094,380
4961,52.4,81.46,13,34211,148
4962,73.68,46.09,2,31856,448
4963,85.15,87.6,15,26080,324
4964,80.41,41.27,9,78178,504
4965,55.71,74.98,12,52243,86
4966,64.29,85.28,12,79363,151
4967,24.91,55.07,14,79638,506
4968,89.53,83.44,12,43237,218
4969,32.33,85.51,8,36715,412
4970,66.22,94.97,5,65660,89
4971,42.4,40.52,12,59549,144
4972,57.4,81.42,17,62946,59
4973,12.42,64.03,2,28227,310
4974,75.8,51.28,15,50189,120
4975,78.5,53.32,11,42357,64
4976,81.44,90.61,4,46687,345
4977,24.41,50.52,4,79734,127
4978,74.49,38.21,12,42218,537
4979,24.53,89.55,16,33776,535
4980,17.11,88.7,10,63724,119
4981,44.06,93.25,9,24094,188
4982,61.08,51.87,3,51342,461
4983,18.12,89.68,1,49843,153
4984,83.23,45.66,17,62034,490
4985,45.02,92.78,15,67905,484
4986,49.92,59.62,8,72818,176
4987,36.02,59.14,3,73549,238
4988,36.69,37.82,2,61235,393
4989,10.07,49.17,12,73084,510
4990,38.7,45.39,16,67423,395
4991,46.12,49.15,11,44220,260
4992,48.1,83.98,6,73271,567
4993,93.56,73.69,10,46510,526
4994,46.97,35.4,15,35587,584
4995,94.18,48.49,3,79020,389
4996,44.64,42.75,12,55700,340
4997,24.88,94.14,9,54351,284
4998,78.37,62.41,3,27798,216
4999,17.38,87.38,15,71903,91
5000,89.82,52.86,12,46193,275
